CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,RFM_Score_Sum
13863.0,245,2,258.66,1,3,2,132,1,6
13865.0,58,4,437.81,3,4,3,343,3,10
13866.0,74,1,145.67000000000002,2,2,2,222,3,6
13867.0,31,3,709.54,4,4,4,444,3,12
13868.0,39,1,428.37,3,2,3,323,3,8
13869.0,123,4,2446.95,2,4,5,245,3,11
13870.0,2,10,1489.25,5,5,5,555,3,15
13871.0,23,14,4528.4,4,5,5,455,0,14
13873.0,120,4,316.15000000000003,2,4,3,243,3,9
13874.0,358,1,247.45000000000002,1,2,2,122,1,5
13875.0,54,5,1438.22,3,4,5,345,3,12
13876.0,64,1,98.80000000000001,3,2,1,321,3,6
13877.0,86,1,17.4,2,2,1,221,3,5
13878.0,55,1,419.31,3,2,3,323,3,8
13880.0,21,13,2519.63,4,5,5,455,0,14
13881.0,72,4,741.24,2,4,4,244,3,10
13882.0,3,5,686.34,5,4,4,544,3,13
13883.0,1,8,2016.13,5,5,5,555,3,15
13884.0,7,5,664.15,5,4,4,544,3,13
13885.0,189,2,390.2,1,3,3,133,1,7
13886.0,71,1,218.56,3,2,2,322,3,7
13887.0,204,1,293.95,1,2,3,123,1,6
13888.0,120,2,496.02,2,3,3,233,3,8
13889.0,93,1,265.7,2,2,2,222,3,6
13890.0,1,13,1752.8600000000001,5,5,5,555,0,15
13892.0,64,2,287.61,3,3,3,333,3,9
13893.0,298,1,150.70000000000002,1,2,2,122,1,5
13894.0,22,4,401.90000000000003,4,4,3,443,3,11
13895.0,21,5,1860.17,4,4,5,445,3,13
13897.0,50,1,258.06,3,2,2,322,3,7
13898.0,326,1,138.93,1,2,2,122,1,5
13899.0,16,2,297.92,4,3,3,433,3,10
13900.0,193,2,553.95,1,3,4,134,1,8
13901.0,72,5,2196.21,2,4,5,245,3,11
13904.0,37,2,332.64,3,3,3,333,3,9
13908.0,80,5,1736.84,2,4,5,245,3,11
13911.0,144,8,1872.71,2,5,5,255,3,12
13914.0,12,2,499.53,5,3,3,533,3,11
13917.0,50,2,252.14000000000001,3,3,2,332,3,8
13918.0,50,2,440.9,3,3,3,333,3,9
13919.0,53,3,307.71,3,4,3,343,3,10
13922.0,352,1,81.6,1,2,1,121,1,4
13923.0,54,1,317.63,3,2,3,323,3,8
13924.0,2,11,1424.18,5,5,5,555,3,15
13925.0,93,4,411.1,2,4,3,243,3,9
13926.0,23,1,150.10000000000002,4,2,2,422,3,8
13927.0,75,1,307.39,2,2,3,223,3,7
13928.0,11,4,336.47,5,4,3,543,3,12
13929.0,169,2,103.65,2,3,1,231,1,6
13930.0,58,2,297.74,3,3,3,333,3,9
13931.0,86,3,908.97,2,4,4,244,3,10
13932.0,295,1,195.8,1,2,2,122,1,5
13933.0,109,2,369.39,2,3,3,233,3,8
13934.0,264,1,497.05,1,2,3,123,1,6
13936.0,171,2,354.44,2,3,3,233,1,8
13937.0,169,1,128.25,2,2,1,221,1,5
13938.0,35,1,71.66,3,2,1,321,3,6
13939.0,23,4,454.57,4,4,3,443,3,11
13940.0,17,4,608.96,4,4,4,444,3,12
13941.0,22,5,219.0,4,4,2,442,3,10
13946.0,79,3,57.33,2,4,1,241,3,7
13947.0,65,1,90.6,3,2,1,321,3,6
13948.0,361,1,23.4,1,2,1,121,1,4
13949.0,3,6,1927.93,5,5,5,555,3,15
13950.0,11,4,394.7,5,4,3,543,3,12
13951.0,176,3,504.09000000000003,2,4,3,243,1,9
13952.0,211,3,1731.681,1,4,5,145,1,10
13953.0,7,2,182.48000000000002,5,3,2,532,3,10
13954.0,2,3,280.39,5,4,2,542,3,11
13955.0,154,2,239.31,2,3,2,232,1,7
13956.0,5,5,671.39,5,4,4,544,3,13
13959.0,79,3,508.59000000000003,2,4,3,243,3,9
13960.0,21,2,159.42000000000002,4,3,2,432,3,9
13962.0,22,2,82.1,4,3,1,431,3,8
13963.0,308,4,469.02,1,4,3,143,1,8
13967.0,146,1,35.7,2,2,1,221,1,5
13969.0,7,20,5684.91,5,5,5,555,0,15
13971.0,9,11,2337.36,5,5,5,555,0,15
13972.0,71,2,174.35,3,3,2,332,3,8
13973.0,287,1,147.75,1,2,2,122,1,5
13974.0,49,1,413.59000000000003,3,2,3,323,3,8
13975.0,31,7,2048.7400000000002,4,5,5,455,3,14
13976.0,207,1,91.1,1,2,1,121,1,4
13978.0,45,1,54.17,3,2,1,321,3,6
13979.0,73,1,869.87,2,2,4,224,3,8
13980.0,60,1,69.58,3,2,1,321,3,6
13982.0,39,5,1314.9,3,4,5,345,3,12
13983.0,40,10,1044.27,3,5,4,354,3,12
13984.0,27,4,216.23000000000002,4,4,2,442,3,10
13985.0,4,16,6359.82,5,5,5,555,0,15
13986.0,17,1,147.06,4,2,2,422,3,8
13988.0,20,8,3004.09,4,5,5,455,0,14
13989.0,66,2,462.21,3,3,3,333,3,9
13990.0,213,1,292.58,1,2,3,123,1,6
13991.0,12,7,676.9,5,5,4,554,3,14
13992.0,30,1,76.8,4,2,1,421,3,7
13993.0,43,10,1382.3600000000001,3,5,5,355,3,13
13994.0,4,6,1913.0900000000001,5,5,5,555,3,15
13995.0,15,6,1298.79,4,5,5,455,3,14
13999.0,10,14,2888.7400000000002,5,5,5,555,0,15
14000.0,206,2,109.05000000000001,1,3,1,131,1,5
14001.0,46,4,374.45,3,4,3,343,3,10
14002.0,134,2,368.59999999999997,2,3,3,233,3,8
14004.0,43,7,2422.16,3,5,5,355,3,13
14005.0,10,5,908.3,5,4,4,544,3,13
14006.0,116,3,503.6,2,4,3,243,3,9
14009.0,198,3,637.13,1,4,4,144,1,9
14012.0,278,1,289.2,1,2,3,123,1,6
14013.0,110,3,395.97999999999996,2,4,3,243,3,9
14014.0,77,1,304.42,2,2,3,223,3,7
14015.0,53,1,151.5,3,2,2,322,3,7
14016.0,162,4,2216.14,2,4,5,245,1,11
14019.0,47,4,941.51,3,4,4,344,3,11
14020.0,17,2,534.26,4,3,3,433,3,10
14021.0,155,2,305.8,2,3,3,233,1,8
14022.0,225,1,396.8,1,2,3,123,1,6
14023.0,7,2,496.22,5,3,3,533,3,11
14024.0,122,2,298.45,2,3,3,233,3,8
14027.0,61,1,104.82,3,2,1,321,3,6
14029.0,63,2,191.46,3,3,2,332,3,8
14030.0,18,8,1488.5,4,5,5,455,3,14
14031.0,7,15,1466.58,5,5,5,555,0,15
14032.0,16,16,1699.22,4,5,5,455,0,14
14034.0,22,3,343.84,4,4,3,443,3,11
14035.0,29,4,710.35,4,4,4,444,3,12
14036.0,285,1,451.25,1,2,3,123,1,6
14037.0,176,2,139.25,2,3,2,232,1,7
14038.0,78,4,1514.88,2,4,5,245,3,11
14039.0,33,1,82.6,3,2,1,321,3,6
14040.0,41,14,1489.78,3,5,5,355,0,13
14041.0,266,1,101.51,1,2,1,121,1,4
14044.0,27,4,532.12,4,4,3,443,3,11
14046.0,284,1,47.71,1,2,1,121,1,4
14047.0,9,6,318.6,5,5,3,553,3,13
14048.0,277,2,388.65,1,3,3,133,1,7
14049.0,17,6,3830.02,4,5,5,455,0,14
14050.0,32,2,746.36,4,3,4,434,3,11
14051.0,1,20,1748.46,5,5,5,555,0,15
14052.0,20,1,173.66,4,2,2,422,3,8
14053.0,160,1,41.75,2,2,1,221,1,5
14054.0,65,1,92.46,3,2,1,321,3,6
14055.0,106,1,104.14,2,2,1,221,3,5
14056.0,1,29,5657.5,5,5,5,555,0,15
14057.0,24,15,2849.97,4,5,5,455,0,14
14059.0,267,1,132.6,1,2,1,121,1,4
14060.0,5,17,1872.76,5,5,5,555,0,15
14062.0,10,6,456.93,5,5,3,553,3,13
14064.0,29,6,734.25,4,5,4,454,3,13
14066.0,267,1,114.3,1,2,1,121,1,4
14067.0,64,2,275.04,3,3,2,332,3,8
14068.0,320,1,208.35000000000002,1,2,2,122,1,5
14071.0,4,9,908.62,5,5,4,554,3,14
14073.0,21,2,139.54,4,3,2,432,3,9
14075.0,5,3,569.18,5,4,4,544,3,13
14076.0,129,1,101.72,2,2,1,221,3,5
14077.0,78,4,268.25,2,4,2,242,3,8
14078.0,102,6,346.47,2,5,3,253,3,10
14079.0,125,1,86.05,2,2,1,221,3,5
14080.0,33,1,45.599999999999994,3,2,1,321,3,6
14081.0,267,3,677.2,1,4,4,144,1,9
14082.0,365,1,127.05,1,2,1,121,1,4
14083.0,4,8,820.1,5,5,4,554,3,14
14085.0,2,18,3652.45,5,5,5,555,0,15
14087.0,3,1,185.17,5,2,2,522,3,9
14088.0,10,10,2451.42,5,5,5,555,0,15
14089.0,57,1,111.05,3,2,1,321,3,6
14092.0,8,17,3200.4,5,5,5,555,0,15
14093.0,12,1,411.9,5,2,3,523,3,10
14096.0,4,18,31265.739999999998,5,5,5,555,2,15
14098.0,37,1,86.15,3,2,1,321,3,6
14099.0,16,12,2472.21,4,5,5,455,0,14
14100.0,138,1,144.25,2,2,2,222,3,6
14101.0,295,1,2.95,1,2,1,121,1,4
14102.0,5,8,496.63,5,5,3,553,3,13
14104.0,166,1,69.71,2,2,1,221,1,5
14105.0,85,2,859.53,2,3,4,234,3,9
14107.0,52,8,1814.52,3,5,5,355,3,13
14108.0,31,3,481.21,4,4,3,443,3,11
14109.0,23,2,97.2,4,3,1,431,3,8
14110.0,37,11,2163.27,3,5,5,355,0,13
14111.0,85,3,20.95,2,4,1,241,3,7
14112.0,23,10,2454.6800000000003,4,5,5,455,0,14
14113.0,4,6,415.62,5,5,3,553,3,13
14114.0,331,1,195.13,1,2,2,122,1,5
14116.0,20,5,1052.94,4,4,4,444,3,12
14117.0,144,1,90.0,2,2,1,221,1,5
14121.0,4,5,2178.35,5,4,5,545,3,14
14125.0,11,3,2337.13,5,4,5,545,3,14
14126.0,11,1,183.4,5,2,2,522,3,9
14127.0,123,3,503.01,2,4,3,243,3,9
14128.0,61,2,625.0,3,3,4,334,3,10
14129.0,2,5,993.0600000000001,5,4,4,544,3,13
14130.0,319,1,360.46,1,2,3,123,1,6
14132.0,2,12,2544.47,5,5,5,555,0,15
14133.0,130,5,444.39,2,4,3,243,3,9
14135.0,2,14,1657.54,5,5,5,555,0,15
14138.0,2,2,815.88,5,3,4,534,3,12
14139.0,46,1,278.28,3,2,2,322,3,7
14140.0,4,3,898.18,5,4,4,544,3,13
14141.0,3,6,652.38,5,5,4,554,3,14
14142.0,373,1,280.95,1,2,2,122,1,5
14143.0,134,1,64.8,2,2,1,221,3,5
14146.0,9,6,2821.95,5,5,5,555,3,15
14147.0,49,2,0.0,3,3,1,331,3,7
14148.0,234,1,29.700000000000003,1,2,1,121,1,4
14149.0,213,3,333.59000000000003,1,3,3,133,1,7
14150.0,36,2,323.38,3,3,3,333,3,9
14152.0,75,3,592.37,2,3,4,234,3,9
14154.0,239,2,682.92,1,3,4,134,1,8
14155.0,266,1,118.75,1,2,1,121,1,4
14156.0,10,38,10876.73,5,5,5,555,0,15
14157.0,20,2,404.73,4,3,3,433,3,10
14158.0,40,1,397.38,3,2,3,323,3,8
14159.0,20,14,4413.67,4,5,5,455,0,14
14161.0,216,3,878.02,1,3,4,134,1,8
14162.0,174,2,198.11,2,3,2,232,1,7
14163.0,87,4,314.71,2,4,3,243,3,9
14164.0,81,1,374.4,2,2,3,223,3,7
14165.0,276,1,82.19,1,2,1,121,1,4
14167.0,39,4,512.84,3,4,3,343,3,10
14171.0,98,1,308.44,2,2,3,223,3,7
14173.0,11,4,222.34,5,4,2,542,3,11
14174.0,33,1,124.51,3,2,1,321,3,6
14175.0,51,6,2058.86,3,5,5,355,3,13
14176.0,297,5,514.3000000000001,1,4,3,143,1,8
14177.0,85,4,146.02,2,4,2,242,3,8
14178.0,9,7,1387.09,5,5,5,555,3,15
14179.0,41,2,548.67,3,3,4,334,3,10
14180.0,11,26,1684.17,5,5,5,555,0,15
14184.0,67,1,245.59,3,2,2,322,3,7
14185.0,331,1,12.75,1,2,1,121,1,4
14188.0,31,9,625.51,4,5,4,454,3,13
14189.0,2,23,3440.02,5,5,5,555,0,15
14191.0,2,14,3608.83,5,5,5,555,0,15
14193.0,68,2,657.95,3,3,4,334,3,10
14194.0,5,31,8162.83,5,5,5,555,0,15
14196.0,107,1,73.72,2,2,1,221,3,5
14198.0,4,6,486.5,5,5,3,553,3,13
14199.0,218,1,10.2,1,2,1,121,1,4
14201.0,60,7,463.24,3,5,3,353,3,11
14204.0,2,1,128.16,5,2,1,521,3,8
14205.0,17,3,213.05,4,3,2,432,3,9
14206.0,239,1,302.65999999999997,1,2,3,123,1,6
14208.0,95,1,101.14,2,2,1,221,3,5
14209.0,11,7,1092.25,5,5,4,554,3,14
14210.0,91,7,1571.5700000000002,2,5,5,255,3,12
14211.0,53,13,1702.1000000000001,3,5,5,355,0,13
14214.0,31,7,933.99,4,5,4,454,3,13
14215.0,12,7,1638.67,5,5,5,555,3,15
14216.0,3,4,717.0600000000001,5,4,4,544,3,13
14217.0,2,20,1037.88,5,5,4,554,0,14
14218.0,43,1,169.48000000000002,3,2,2,322,3,7
14219.0,4,1,73.44,5,2,1,521,3,8
14220.0,247,2,313.97,1,3,3,133,1,7
14221.0,42,10,2444.6,3,5,5,355,0,13
14222.0,177,1,576.5,2,2,4,224,1,8
14223.0,92,3,696.96,2,3,4,234,3,9
14224.0,110,4,580.86,2,4,4,244,3,10
14226.0,30,6,762.89,4,5,4,454,3,13
14227.0,26,13,2483.2200000000003,4,5,5,455,0,14
14229.0,52,5,345.49,3,4,3,343,3,10
14231.0,184,4,787.36,1,4,4,144,1,9
14232.0,32,8,1573.42,4,5,5,455,3,14
14233.0,44,5,406.45000000000005,3,4,3,343,3,10
14234.0,22,4,661.92,4,4,4,444,3,12
14235.0,75,5,861.24,2,4,4,244,3,10
14236.0,81,2,150.24,2,3,2,232,3,7
14237.0,373,1,77.45,1,2,1,121,1,4
14238.0,326,1,96.2,1,2,1,121,1,4
14239.0,43,13,1703.8500000000001,3,5,5,355,0,13
14240.0,30,2,577.59,4,3,4,434,3,11
14241.0,184,1,147.3,1,2,2,122,1,5
14242.0,235,2,219.25,1,3,2,132,1,6
14243.0,9,14,1836.04,5,5,5,555,0,15
14245.0,176,5,1381.93,2,4,5,245,1,11
14246.0,111,3,1213.8,2,3,5,235,3,10
14247.0,278,1,104.12,1,2,1,121,1,4
14248.0,318,1,98.58,1,2,1,121,1,4
14250.0,7,3,1783.53,5,3,5,535,3,13
14251.0,2,5,1045.26,5,4,4,544,3,13
14256.0,260,2,648.0600000000001,1,3,4,134,1,8
14257.0,51,6,1553.85,3,5,5,355,3,13
14258.0,152,3,130.5,2,3,1,231,1,6
14259.0,142,1,64.5,2,2,1,221,3,5
14261.0,79,1,517.99,2,2,3,223,3,7
14262.0,8,8,2287.61,5,5,5,555,3,15
14264.0,155,3,125.82000000000001,2,3,1,231,1,6
14265.0,109,2,333.43,2,3,3,233,3,8
14267.0,151,5,692.84,2,4,4,244,3,10
14270.0,332,1,341.65000000000003,1,2,3,123,1,6
14271.0,226,1,92.42,1,2,1,121,1,4
14272.0,74,2,330.2,2,3,3,233,3,8
14273.0,51,4,518.37,3,4,3,343,3,10
14276.0,88,5,969.54,2,4,4,244,3,10
14277.0,15,3,2658.26,4,3,5,435,3,12
14280.0,197,1,92.63999999999999,1,2,1,121,1,4
14282.0,3,14,1908.28,5,5,5,555,0,15
14284.0,31,3,496.45,4,3,3,433,3,10
14285.0,21,4,246.38000000000002,4,4,2,442,3,10
14286.0,24,5,3639.42,4,4,5,445,0,13
14287.0,8,3,154.35,5,3,2,532,3,10
14288.0,213,1,261.0,1,2,2,122,1,5
14289.0,9,6,373.06,5,5,3,553,3,13
14290.0,11,6,1600.94,5,5,5,555,3,15
14291.0,2,11,3262.5,5,5,5,555,0,15
14292.0,8,13,1185.08,5,5,5,555,3,15
14293.0,3,4,862.0600000000001,5,4,4,544,3,13
14295.0,40,2,62.400000000000006,3,3,1,331,3,7
14297.0,18,6,881.3,4,5,4,454,3,13
14298.0,8,40,16980.99,5,5,5,555,0,15
14299.0,8,12,1948.01,5,5,5,555,0,15
14300.0,19,1,43.2,4,2,1,421,3,7
14301.0,108,2,74.7,2,3,1,231,3,6
14304.0,223,2,164.55,1,3,2,132,1,6
14305.0,71,5,1517.1100000000001,3,4,5,345,3,12
14306.0,51,3,162.82999999999998,3,3,2,332,3,8
14307.0,89,6,2590.81,2,5,5,255,3,12
14309.0,8,10,1573.38,5,5,5,555,3,15
14311.0,225,2,166.02,1,3,2,132,1,6
14312.0,47,6,1185.8600000000001,3,5,5,355,3,13
14314.0,107,1,46.68,2,2,1,221,3,5
14315.0,21,7,1501.98,4,5,5,455,3,14
14317.0,65,1,375.58,3,2,3,323,3,8
14320.0,207,3,395.69,1,3,3,133,1,7
14321.0,11,5,1095.0,5,4,4,544,3,13
14323.0,115,3,504.56,2,3,3,233,3,8
14326.0,242,1,123.85000000000001,1,2,1,121,1,4
14327.0,163,1,148.15,2,2,2,222,1,6
14329.0,9,12,3668.07,5,5,5,555,0,15
14331.0,124,2,395.76,2,3,3,233,3,8
14332.0,23,3,172.05,4,3,2,432,3,9
14333.0,64,2,124.45,3,3,1,331,3,7
14334.0,17,8,1829.61,4,5,5,455,3,14
14335.0,16,2,409.2,4,3,3,433,3,10
14336.0,17,4,1151.51,4,4,4,444,3,12
14338.0,158,3,433.95,2,3,3,233,1,8
14339.0,235,4,228.71,1,4,2,142,1,7
14340.0,219,1,134.7,1,2,2,122,1,5
14341.0,45,8,1858.47,3,5,5,355,3,13
14342.0,21,5,242.0,4,4,2,442,3,10
14344.0,127,8,544.73,2,5,4,254,3,11
14345.0,39,1,69.38,3,2,1,321,3,6
14346.0,121,2,799.46,2,3,4,234,3,9
14348.0,260,1,251.97,1,2,2,122,1,5
14349.0,10,1,125.0,5,2,1,521,3,8
14350.0,271,2,276.58,1,3,2,132,1,6
14352.0,157,3,711.96,2,3,4,234,1,9
14353.0,215,1,90.6,1,2,1,121,1,4
14354.0,6,2,126.17999999999999,5,3,1,531,3,9
14355.0,366,1,158.5,1,2,2,122,1,5
14356.0,60,4,473.93,3,4,3,343,3,10
14357.0,43,1,215.17000000000002,3,2,2,322,3,7
14359.0,19,6,769.48,4,5,4,454,3,13
14360.0,32,4,1673.13,4,4,5,445,3,13
14362.0,22,1,138.75,4,2,2,422,3,8
14364.0,109,8,831.4,2,5,4,254,3,11
14367.0,8,19,6516.9800000000005,5,5,5,555,0,15
14368.0,320,1,105.2,1,2,1,121,1,4
14371.0,295,1,60.9,1,2,1,121,1,4
14373.0,358,1,10.2,1,2,1,121,1,4
14375.0,185,1,219.66,1,2,2,122,1,5
14377.0,191,2,53.25000000000001,1,3,1,131,1,5
14379.0,44,2,340.15000000000003,3,3,3,333,3,9
14381.0,52,1,202.68,3,2,2,322,3,7
14382.0,26,1,448.58,4,2,3,423,3,9
14383.0,38,3,799.72,3,3,4,334,3,10
14385.0,9,3,202.11,5,3,2,532,3,10
14386.0,297,1,93.6,1,2,1,121,1,4
14387.0,33,3,1415.29,3,3,5,335,3,11
14388.0,9,10,2665.81,5,5,5,555,0,15
14389.0,9,5,582.8,5,4,4,544,3,13
14390.0,10,11,2634.35,5,5,5,555,0,15
14393.0,218,1,67.95,1,2,1,121,1,4
14395.0,2,9,3084.66,5,5,5,555,0,15
14396.0,65,2,451.09,3,3,3,333,3,9
14397.0,1,20,915.14,5,5,4,554,0,14
14400.0,141,2,311.48,2,3,3,233,3,8
14401.0,4,14,2007.94,5,5,5,555,0,15
14403.0,217,1,14.850000000000001,1,2,1,121,1,4
14404.0,34,6,890.93,3,5,4,354,3,12
14406.0,119,1,106.25,2,2,1,221,3,5
14407.0,107,5,748.33,2,4,4,244,3,10
14408.0,11,7,891.91,5,5,4,554,3,14
14409.0,71,4,721.4200000000001,3,4,4,344,3,11
14410.0,16,15,567.8,4,5,4,454,3,13
14412.0,35,3,553.63,3,3,4,334,3,10
14413.0,362,1,111.10000000000001,1,2,1,121,1,4
14414.0,92,8,1021.5699999999999,2,5,4,254,3,11
14415.0,1,18,4986.27,5,5,5,555,0,15
14416.0,22,2,189.5,4,3,2,432,3,9
14418.0,4,3,1341.06,5,3,5,535,3,13
14419.0,11,6,1025.94,5,5,4,554,3,14
14420.0,85,2,385.87,2,3,3,233,3,8
14421.0,57,2,298.86,3,3,3,333,3,9
14422.0,1,6,3018.09,5,5,5,555,0,15
14423.0,218,1,20.4,1,2,1,121,1,4
14426.0,19,13,2511.32,4,5,5,455,0,14
14427.0,64,1,205.58,3,2,2,322,3,7
14428.0,7,7,704.8000000000001,5,5,4,554,3,14
14431.0,299,2,294.81,1,3,3,133,1,7
14432.0,10,6,1930.71,5,5,5,555,3,15
14436.0,99,1,76.56,2,2,1,221,3,5
14437.0,366,1,63.0,1,2,1,121,1,4
14438.0,306,1,131.9,1,2,1,121,1,4
14439.0,320,1,32.5,1,2,1,121,1,4
14440.0,8,4,752.1800000000001,5,4,4,544,3,13
14441.0,1,6,533.64,5,5,3,553,3,13
14442.0,2,5,563.57,5,4,4,544,3,13
14443.0,54,7,1351.01,3,5,5,355,3,13
14446.0,1,4,899.22,5,4,4,544,3,13
14447.0,19,5,1147.33,4,4,4,444,3,12
14448.0,9,2,127.80000000000001,5,3,1,531,3,9
14449.0,19,4,852.55,4,4,4,444,3,12
14450.0,181,3,483.25,1,3,3,133,1,7
14451.0,60,2,626.9,3,3,4,334,3,10
14452.0,11,2,191.5,5,3,2,532,3,10
14453.0,190,1,109.98,1,2,1,121,1,4
14456.0,5,14,2648.29,5,5,5,555,0,15
14457.0,311,1,68.64,1,2,1,121,1,4
14459.0,155,1,271.6,2,2,2,222,1,6
14460.0,110,3,110.4,2,3,1,231,3,6
14461.0,148,3,1388.15,2,3,5,235,3,10
14462.0,64,15,1561.16,3,5,5,355,0,13
14465.0,247,3,385.79,1,3,3,133,1,7
14466.0,29,7,876.15,4,5,4,454,3,13
14467.0,18,4,530.01,4,4,3,443,3,11
14470.0,12,2,303.99,5,3,3,533,3,11
14472.0,104,8,1507.9,2,5,5,255,3,12
14473.0,74,1,95.28,2,2,1,221,3,5
14474.0,46,1,240.06,3,2,2,322,3,7
14475.0,72,5,634.78,2,4,4,244,3,10
14476.0,257,1,183.05,1,2,2,122,1,5
14477.0,52,1,-1.79,3,2,1,321,3,6
14479.0,254,2,252.65,1,3,2,132,1,6
14480.0,11,1,212.63,5,2,2,522,3,9
14481.0,165,2,411.05,2,3,3,233,1,8
14482.0,18,6,916.48,4,5,4,454,3,13
14483.0,150,2,129.2,2,3,1,231,1,6
14484.0,50,1,301.76,3,2,3,323,3,8
14485.0,39,1,144.35,3,2,2,322,3,7
14487.0,27,6,946.3299999999999,4,5,4,454,3,13
14488.0,51,2,697.83,3,3,4,334,3,10
14489.0,207,1,433.5,1,2,3,123,1,6
14491.0,175,2,174.18,2,3,2,232,1,7
14493.0,7,7,1768.41,5,5,5,555,3,15
14494.0,26,1,139.56,4,2,2,422,3,8
14495.0,51,2,123.8,3,3,1,331,3,7
14496.0,312,2,189.92000000000002,1,3,2,132,1,6
14497.0,309,1,335.52,1,2,3,123,1,6
14498.0,43,5,1307.12,3,4,5,345,3,12
14499.0,26,3,768.74,4,3,4,434,3,11
14500.0,88,2,50.7,2,3,1,231,3,6
14501.0,184,2,251.21,1,3,2,132,1,6
14502.0,20,11,1897.83,4,5,5,455,0,14
14503.0,3,6,2157.86,5,5,5,555,3,15
14504.0,47,4,522.21,3,4,3,343,3,10
14505.0,17,9,4638.79,4,5,5,455,0,14
14506.0,17,5,1206.85,4,4,5,445,3,13
14507.0,40,6,869.53,3,5,4,354,3,12
14508.0,22,2,196.0,4,3,2,432,3,9
14511.0,11,6,1035.53,5,5,4,554,3,14
14512.0,188,2,175.63,1,3,2,132,1,6
14513.0,262,2,1.65,1,3,1,131,1,5
14514.0,61,3,632.4,3,3,4,334,3,10
14515.0,18,6,971.88,4,5,4,454,3,13
14517.0,33,2,192.55,3,3,2,332,3,8
14518.0,64,1,112.44,3,2,1,321,3,6
14520.0,2,1,10.2,5,2,1,521,3,8
14522.0,92,2,19.46,2,3,1,231,3,6
14523.0,108,1,160.91,2,2,2,222,3,6
14524.0,32,9,1277.38,4,5,5,455,3,14
14525.0,9,12,1986.48,5,5,5,555,0,15
14527.0,3,55,4227.37,5,5,5,555,0,15
14528.0,37,1,194.27999999999997,3,2,2,322,3,7
14529.0,60,3,542.96,3,3,4,334,3,10
14530.0,26,6,1844.3600000000001,4,5,5,455,3,14
14532.0,236,3,200.4,1,3,2,132,1,6
14533.0,25,6,548.52,4,5,4,454,3,13
14534.0,3,23,2849.48,5,5,5,555,0,15
14535.0,59,4,2489.38,3,4,5,345,3,12
14536.0,260,1,76.0,1,2,1,121,1,4
14537.0,58,1,88.92,3,2,1,321,3,6
14538.0,65,2,281.25,3,3,2,332,3,8
14539.0,16,2,459.76,4,3,3,433,3,10
14540.0,10,3,836.51,5,3,4,534,3,12
14541.0,59,8,888.95,3,5,4,354,3,12
14542.0,186,1,103.25,1,2,1,121,1,4
14543.0,4,21,508.33,5,5,3,553,0,13
14544.0,24,2,990.62,4,3,4,434,3,11
14546.0,4,9,2318.41,5,5,5,555,0,15
14547.0,4,8,3142.1600000000003,5,5,5,555,0,15
14549.0,311,1,224.98000000000002,1,2,2,122,1,5
14550.0,11,2,349.39,5,3,3,533,3,11
14551.0,18,2,148.23,4,3,2,432,3,9
14552.0,152,1,156.27,2,2,2,222,1,6
14553.0,19,5,543.62,4,4,4,444,3,12
14554.0,10,4,1566.9,5,4,5,545,3,14
14555.0,57,2,251.7,3,3,2,332,3,8
14557.0,85,1,111.88,2,2,1,221,3,5
14560.0,17,13,530.67,4,5,3,453,3,12
14561.0,76,3,917.77,2,3,4,234,3,9
14562.0,4,20,3216.9700000000003,5,5,5,555,0,15
14565.0,96,6,1979.26,2,5,5,255,3,12
14567.0,35,3,377.5,3,3,3,333,3,9
14569.0,1,1,25.85,5,2,1,521,3,8
14570.0,281,2,112.86,1,3,1,131,1,5
14572.0,3,8,2119.66,5,5,5,555,3,15
14573.0,180,12,768.85,1,5,4,154,1,10
14576.0,372,1,35.400000000000006,1,2,1,121,1,4
14577.0,13,4,859.71,4,4,4,444,3,12
14578.0,3,1,111.51,5,2,1,521,3,8
14581.0,17,1,95.67,4,2,1,421,3,7
14582.0,41,1,94.21000000000001,3,2,1,321,3,6
14583.0,6,5,799.4,5,4,4,544,3,13
14584.0,169,5,812.76,2,4,4,244,1,10
14585.0,50,1,148.55,3,2,2,322,3,7
14586.0,277,1,202.44,1,2,2,122,1,5
14587.0,19,10,1255.43,4,5,5,455,3,14
14591.0,15,4,876.86,4,4,4,444,3,12
14592.0,35,3,516.29,3,3,3,333,3,9
14593.0,22,3,450.95,4,3,3,433,3,10
14594.0,7,2,273.28,5,3,2,532,3,10
14595.0,20,6,1420.96,4,5,5,455,3,14
14597.0,11,1,170.34,5,2,2,522,3,9
14598.0,44,1,221.97,3,2,2,322,3,7
14600.0,306,1,236.43,1,2,2,122,1,5
14601.0,11,1,123.96000000000001,5,2,1,521,3,8
14606.0,1,125,7904.38,5,5,5,555,2,15
14607.0,19,1,45.300000000000004,4,2,1,421,3,7
14608.0,4,3,89.4,5,3,1,531,3,9
14616.0,285,1,10.08,1,2,1,121,1,4
14618.0,9,4,181.95,5,4,2,542,3,11
14619.0,239,2,258.76,1,3,2,132,1,6
14620.0,204,3,311.68,1,3,3,133,1,7
14621.0,1,6,1380.67,5,5,5,555,3,15
14622.0,185,1,288.78000000000003,1,2,3,123,1,6
14623.0,32,5,688.3,4,4,4,444,3,12
14624.0,57,2,225.85,3,3,2,332,3,8
14625.0,185,5,651.23,1,4,4,144,1,9
14626.0,9,6,1585.6100000000001,5,5,5,555,3,15
